"rainfall","windspeed","temperature","year"
1.00516452183628,3.0059975481402,278.353114744924,1943.83333318
0.810472724358873,2.97402568969503,276.635273703815,1943.91666651
1.73389641519319,5.96595908632833,279.03350350425,1943.99999984
1.08343756000786,2.11485842556213,276.582791926236,1944.08333317
0.287826804922068,2.63550752988249,278.043847127048,1944.1666665
1.21868148039293,2.41431206232401,281.867519493511,1944.24999983
1.99150388259332,1.3516064244533,282.928401140285,1944.33333316
2.55972650780092,2.3575911721385,285.270400464743,1944.41666649
2.59192744122593,0.500237432674545,287.759536201342,1944.49999982
2.95257789558612,1.89261479758379,288.280605278733,1944.58333315
3.26715624519974,1.67241336439762,284.203895770372,1944.66666648
3.29192619398822,1.75707654501716,281.401743717498,1944.74999981
4.48038833685921,2.2545640067714,277.794558683549,1944.83333314
1.85378296732941,4.0586724320222,277.206013034985,1944.91666647
2.59390903712901,2.52754132534167,272.785360448562,1944.9999998
2.81882017212836,5.38310224133275,279.246242138365,1945.08333313
1.20728730395023,4.11693876534218,280.767276513553,1945.16666646
1.31429348271644,2.78009118982528,281.804728795336,1945.24999979
3.25576206875704,1.64271943352899,283.224548313766,1945.33333312
2.38782306320891,3.32609614056064,286.14759588999,1945.41666645
2.27338589980616,2.072085828974,288.353704897504,1945.49999978
1.20926889985331,0.652932355267176,287.671441788978,1945.58333311
2.12872939888147,2.19447256833367,286.392198460492,1945.66666644
2.28676167215193,1.38230248214589,283.442909995478,1945.74999977
0.475087617762934,0.462832881170556,280.480501086069,1945.8333331
1.82703142263785,2.4959880159178,277.970747508278,1945.91666643
2.54436913955207,3.31260934384068,275.908963389107,1945.99999976
1.33311864379568,4.40886562013417,278.071962365037,1946.08333309
1.35442079975377,1.12235384087016,277.909831159302,1946.16666642
0.858526425008513,2.88141659023497,281.851587525317,1946.24999975
0.949679836550098,2.72184530686438,282.655683331794,1946.33333308
2.17826929645842,3.136852732001,285.647144653792,1946.41666641
1.81365565029208,3.25611255236324,288.001327248045,1946.49999974
2.63403635416634,2.16445447216081,286.454051984067,1946.58333307
2.64146733880288,2.91826060837112,285.719307097963,1946.6666664
0.451803865901768,0.738701613851852,281.514204669453,1946.74999973
2.76383088581795,1.90121522197717,280.070955786033,1946.83333306
1.82158203390439,2.8395712141611,275.84992138933,1946.91666639
1.66899914936739,2.77555725551661,275.316669042145,1946.99999972
1.2370112424964,2.70905468169233,270.659848456617,1947.08333305
3.34047529361363,0.95956834954565,274.326075490343,1947.16666638
2.54238754364899,5.02715190492619,280.237772864766,1947.24999971
2.78463764280027,1.11033995348312,284.377273071302,1947.33333304
2.88024964512378,2.06194521582715,286.639612554793,1947.41666637
1.96078914609561,2.44645224158055,288.127845818994,1947.4999997
0.272964835648985,0.235600569521506,289.706985019359,1947.58333303
1.08145596410478,3.48173093580305,286.009831223846,1947.66666636
1.22660786400524,1.46143110635915,283.442909995478,1947.74999969
2.67416367120367,3.41187459178457,278.749539600565,1947.83333302
1.4723257559869,2.58269741996912,277.56588808124,1947.91666635
3.915633504482,1.93305822792032,276.122639197821,1947.99999968
2.28874326805501,1.68469677717025,277.295044621949,1948.08333301
1.23602044454486,3.33168287942591,280.497370228862,1948.16666634
1.91124924851867,2.51258060433921,280.663250132995,1948.24999967
2.35562212978389,0.218644614394622,282.739091871161,1948.333333
4.01322710270858,1.42506272474036,285.011740275247,1948.41666633
1.91124924851867,2.21571851093803,287.285325853933,1948.49999966
5.49149764640472,1.1261397563602,286.594628174011,1948.58333299
1.92660661676752,4.30407237383896,285.47751605126,1948.66666632
1.89985507207597,3.40257446352281,282.263944349152,1948.74999965
1.27614776158219,3.18740855599755,280.148741277802,1948.83333298
2.47005929318664,3.05520603736707,278.201292459785,1948.91666631
2.28329387932155,5.09482267967552,277.89108766731,1948.99999964
2.23177238584152,5.20360961161866,278.305318840343,1949.08333297
1.28655114007335,1.21067977078768,277.226630876177,1949.1666663
1.97961430717485,4.45350096325767,281.613545177013,1949.24999963
1.91124924851867,1.8077064840085,283.199244599576,1949.33333296
0.758951230878846,0.631001028435742,286.208512238966,1949.41666629
1.64967858931238,1.31193290934203,288.448359532065,1949.49999962
2.11139043472954,2.98910257828064,288.026630962235,1949.58333295
1.28159715031565,1.014186500167,287.234718425553,1949.66666628
3.18739701010086,2.71057000619147,283.471025233466,1949.74999961
2.24861595101768,2.37990142062789,279.398064423504,1949.83333294
2.9966684044296,4.79246130626526,277.657731192004,1949.91666627
1.26822137796988,2.81838681831425,277.201327161987,1949.9999996
2.23424938072037,2.63074060578568,276.304451070148,1950.08333293
1.41634567172495,2.88831449505621,279.866651723315,1950.16666626
2.47204088908972,3.14577753267955,279.156273376801,1950.24999959
1.41337327787034,0.909479294385153,282.364222031311,1950.33333292
1.82356362980747,3.17924357728996,287.507436234044,1950.41666625
2.59390903712901,1.96279506975281,287.533677122833,1950.49999958
3.2597252605632,2.42626248104641,287.266582361941,1950.58333291
5.12143461150492,4.21744139937474,284.464430309067,1950.66666624
1.26475358513949,3.61921137801996,282.046519842039,1950.74999957
2.98477882901114,1.2105913512505,277.270678082359,1950.8333329
0.835242673147347,1.6847997429065,273.666304572208,1950.91666623
2.5389197508186,2.7590873903455,275.842423992533,1950.99999956
2.19709445753766,1.99714798665078,275.286679454957,1951.08333289
2.58251486068631,0.348968374256446,276.140445515214,1951.16666622
2.46064671264702,2.68023080390216,278.348428871926,1951.24999955
1.88994709256058,2.48708589796549,281.300528860739,1951.33333288
1.65562337702161,0.450019704242635,284.874912783702,1951.41666621
2.25456073872692,3.16960930474646,287.792337312329,1951.49999954
3.41973912973674,2.43944951817158,286.483104396656,1951.58333287
1.96475233790177,2.50261012617701,285.77647474854,1951.6666662
0.312596753710544,1.55441864307394,282.685672918982,1951.74999953
3.97111818976818,1.88673687847629,280.638883593405,1951.83333286
2.46411450547741,5.33287717243997,278.156308079003,1951.91666619
1.68881510839817,3.75387390021082,274.386991839318,1951.99999952
0.612313134051079,3.75790437799579,276.234162975176,1952.08333285
1.82158203390439,0.970624203261366,278.676439981794,1952.16666618
1.68782431044663,2.24822381027589,281.353947812918,1952.24999951
1.44953740310151,0.482484915521919,284.33322586512,1952.33333284
2.43736296078586,3.56381760167408,285.536558051036,1952.41666617
1.45894998364113,3.19143300118193,287.937599375271,1952.4999995
3.48265479965947,1.87123281423624,287.021979791439,1952.58333283
1.79879368101899,2.29387621340073,283.01555837805,1952.66666616
1.74132739982973,1.69152488625783,281.159952670796,1952.74999949
1.59369850505043,1.53853552399107,276.44877595849,1952.83333282
2.22186440632613,2.86359662035494,275.836800944936,1952.91666615
0.99575194129666,3.99735137466293,277.341903351931,1952.99999948
1.07749277229863,2.83677218336081,277.884527445112,1953.08333281
0.446354477168304,2.66680736833428,278.635204299411,1953.16666614
2.6493937224152,0.798772260483104,278.653010616803,1953.24999947
1.50105889658153,0.718554536107457,284.145790945195,1953.3333328
1.3960343137184,1.21696886954943,285.684631637777,1953.41666613
3.18739701010086,3.03086768958456,286.997613251849,1953.49999946
2.05045636070989,3.21427702580201,287.59178194801,1953.58333279
2.49482924197512,2.12695962214509,286.277863159338,1953.66666612
1.11762008933595,2.40015938143914,282.622882220807,1953.74999945
3.18888320702816,4.62403741405414,281.059674988636,1953.83333278
2.02172322011526,2.3307664731809,278.619272331217,1953.91666611
1.91521244032482,2.01124734247433,276.094523959832,1953.99999944
1.94245938399214,1.36314301228036,275.041139709855,1954.08333277
1.98159590307793,0.817154111956009,277.583694398633,1954.1666661
0.827811688510805,1.4804548209334,280.172170642793,1954.24999943
4.20197411247676,1.01921054134901,283.01462120345,1954.33333276
1.82158203390439,1.3845180178451,284.85523211711,1954.41666609
2.0940514705776,3.37874795317783,286.032323414237,1954.49999942
3.05562088254617,0.753959234642069,286.242250524552,1954.58333275
2.48343506553242,3.84772227744698,284.03426716784,1954.66666608
3.29588938579437,4.02991763525992,283.172066536187,1954.74999941
3.24040470050819,3.09025145998763,278.898550361905,1954.83333274
2.59192744122593,4.96038724142265,278.718612838777,1954.91666607
1.11217070060249,1.31521501206573,275.494732216073,1954.9999994
1.65265098316699,0.610228722187331,273.262382319771,1955.08333273
1.47034416008382,1.05473381099024,275.629685358419,1955.16666606
1.04331024297053,2.59519929456118,281.346450416121,1955.24999939
1.97416491844139,1.39159797478646,281.728817652767,1955.33333272
1.28556034212181,0.650605078194606,285.261965893346,1955.41666605
1.06263080302554,0.913810032088936,289.164360926178,1955.49999938
0.421584528379829,0.720187313212057,289.552351210422,1955.58333271
1.43814322665881,4.13089520469908,286.445617412671,1955.66666604
1.46687636725344,3.07328429155434,281.410178288895,1955.74999937
1.28754193802488,1.63632662428566,279.928505246891,1955.8333327
3.77444479638769,3.00369988767142,277.007332019865,1955.91666603
1.80226147384938,2.73030223293793,275.883659674917,1955.99999936
1.77501453018206,0.915288027269781,273.771268127366,1956.08333269
1.24939621689064,1.57347775358966,278.317502110138,1956.16666602
1.51245307302423,0.730935928703486,278.850754457324,1956.24999935
1.04331024297053,3.66828906355537,283.903062723893,1956.33333268
2.15548094357302,1.76876507932095,285.041729862435,1956.41666601
3.76106902404192,1.00643358356098,287.157870108384,1956.49999934
5.15165394902686,0.436174192665727,284.782132498339,1956.58333267
3.05562088254617,0.893816633172761,285.781160621538,1956.666666
1.45894998364113,3.72870358607599,281.877828414107,1956.74999933
0.477564612641781,3.21251177733914,278.904173409502,1956.83333266
2.12872939888147,4.11919570685249,279.105665948421,1956.91666599
2.25901932950884,4.0474910525955,277.628678779415,1956.99999932
1.60905587329928,1.90431705192029,276.545304942251,1957.08333265
1.79780288306745,2.4804867473662,281.162764194594,1957.16666598
0.884782570724295,0.945201574107965,280.909727052696,1957.24999931
1.64621079648199,0.109940296071871,282.448567745278,1957.33333264
1.59072611119581,0.977196985430781,286.260056841945,1957.41666597
3.40636335739097,1.18200613384262,287.718300518959,1957.4999993
3.36474984342633,1.59812533832726,287.035100235834,1957.58333263
1.84833357859594,2.32849880946018,283.993031485457,1957.66666596
2.29815584859463,4.43560913858397,283.000563584456,1957.74999929
1.51839786073346,1.43642706999101,279.401813121902,1957.83333262
3.2062221711801,3.13181287811579,277.601500716026,1957.91666595
2.28329387932155,3.17664734759517,275.835863770336,1957.99999928
2.42993197614931,1.93036694414671,276.183555546796,1958.08333261
2.14012357532417,1.35948736304102,275.464742628885,1958.16666594
1.73736420802358,1.80822617353633,279.587373692628,1958.24999927
2.59985382483825,1.59179467901373,282.277064793546,1958.3333326
2.74649192166601,1.22992860193618,285.097960338412,1958.41666593
4.12766426611133,0.691939595371104,287.509310583243,1958.49999926
2.66623728759136,1.69799218142865,287.382792012294,1958.58333259
1.89589188026981,1.21630234964261,286.916079061681,1958.66666592
1.60013869173543,3.88126926213497,283.259223773952,1958.74999925
0.515214934800261,1.92257759165469,279.277168900153,1958.83333258
2.70388760974984,1.21243127835544,276.74492313197,1958.91666591
0.82384849670465,2.37361914071055,273.567901239248,1958.99999924
0.524627515339882,3.16123590089081,277.377515986716,1959.08333257
1.13694064939096,1.78636876663254,279.197509059184,1959.1666659
1.79879368101899,2.48731974282331,281.072795433031,1959.24999923
0.453785461804846,0.475803126586785,283.862764216109,1959.33333256
2.39574944682122,2.12827088243012,286.436245666674,1959.41666589
2.39574944682122,2.71258205389923,288.441799309868,1959.49999922
0.90013993897315,2.21544129869042,288.724826038954,1959.58333255
1.43071224202227,1.33730322858058,286.593690999411,1959.66666588
2.08067569823183,1.68521390575925,284.460681610669,1959.74999921
3.37416242396595,2.19505656560143,279.861965850317,1959.83333254
3.18145222239162,2.48167999586297,277.780501064554,1959.91666587
2.98131103618075,1.07125437426893,276.250094943369,1959.9999992
1.89291948641519,2.06741925152607,275.640931453614,1960.08333253
1.78987649945514,2.95026348437756,278.159119602802,1960.16666586
1.9414685860406,2.30837072110303,281.674461525989,1960.24999919
1.57933193475311,0.936213518747676,284.297613230334,1960.33333252
1.3311370478926,1.66817301421723,287.526179726036,1960.41666585
3.05165769074002,1.57472832077358,287.065089823022,1960.49999918
2.97140305666536,1.00307525272037,286.776440046338,1960.58333251
1.81563724619515,0.864716503363289,285.084839894018,1960.66666584
3.08980341187427,2.53459851819463,282.581646538424,1960.74999917
2.43587676385855,1.99268887343691,278.676439981794,1960.8333325
2.26199172336346,3.11228060181387,275.882722500317,1960.91666583
1.60410188354159,1.64778082261448,275.572517707842,1960.99999916
2.05788734534643,4.08119668053445,279.112226170619,1961.08333249
0.913515711318926,5.1921246481923,281.002507338059,1961.16666582
3.46184804267715,1.20246529603281,280.917224449493,1961.24999915
1.43418003485265,0.856113634531197,282.96495094967,1961.33333248
1.72052064284741,3.61616718531107,285.648081828391,1961.41666581
2.33828316563196,2.69345815650863,286.611497316804,1961.49999914
3.73481287832613,3.58660255413721,286.741764586152,1961.58333247
2.45668352084087,3.07756973728708,286.453114809468,1961.6666658
3.21563475171972,2.62646489056417,282.654746157195,1961.74999913
1.4074284901611,2.13302771651982,278.539612490249,1961.83333246
1.65364178111853,1.4698380270159,274.788102567957,1961.91666579
3.09921599241389,4.84012508677793,276.250094943369,1961.99999912
2.19065427085265,2.87116121350345,276.705561798786,1962.08333245
1.0908685446444,0.843499798225311,274.098342062635,1962.16666578
1.72052064284741,0.711784298754217,279.169393821196,1962.24999911
2.28676167215193,1.52432064728258,282.016530254851,1962.33333244
1.12703266987557,3.61152873264121,285.731490367758,1962.41666577
1.88846089563327,0.383709812955508,285.962972493865,1962.4999991
2.47749027782319,3.93344444268716,285.441903416474,1962.58333243
3.10317918422004,1.81684640583085,284.094246342216,1962.66666576
0.503325359381794,3.2484967249548,282.337981142522,1962.74999909
2.20403004319843,0.220021703068044,277.027012686457,1962.83333242
1.80077527692207,2.72277632433798,275.341035581735,1962.91666575
1.6363028169666,1.41994634517949,271.197786676801,1962.99999908
1.73934580392665,1.23245793431973,270.542701631664,1963.08333241
2.29468805576425,2.11651242107041,277.079494464036,1963.16666574
1.80424306975246,0.992171710446391,279.633295248009,1963.24999907
2.16687512001572,2.84971953779371,281.785048128744,1963.3333324
2.63601795006942,0.151890283752382,285.473767352861,1963.41666573
1.4723257559869,1.36288205070936,286.269428587941,1963.49999906
3.09772979548658,1.38144306950005,285.623715288801,1963.58333239
1.46885796315652,3.48207216284865,284.372587198304,1963.66666572
1.45894998364113,3.69710212880668,282.501986697456,1963.74999905
4.85045137175901,0.680870194694003,278.620209505817,1963.83333238
0.566241029304519,1.12289462621576,275.416009549705,1963.91666571
1.05668601531631,2.55651162552018,276.9201747821,1963.99999904
0.606368346341847,1.24704783407078,276.243534721172,1964.08333237
2.94663310787689,2.84997845234852,276.406603101507,1964.1666657
2.20848863398036,1.79554312611595,280.482375435268,1964.24999903
1.6363028169666,2.68586532129879,283.743743041957,1964.33333236
1.77749152506091,2.01182738899486,285.02860941804,1964.41666569
1.69575069405894,4.1055831043048,286.693968681571,1964.49999902
3.74620705476883,1.83466923019828,286.176648302579,1964.58333235
1.92066182905829,3.36094975363873,285.001431354651,1964.66666568
1.54514940542502,1.57079308163552,281.126214385209,1964.74999901
1.13297745758481,3.55077546612328,278.964152583878,1964.83333234
2.5503139272613,3.32388858724781,275.40382627991,1964.91666567
2.54040594774591,2.91507871528153,274.471337553285,1964.999999
0.886764166627373,2.03496604209815,275.038328186057,1965.08333233
2.2451481581873,1.29934973203403,276.77116402076,1965.16666566
1.92066182905829,2.27318795731043,279.548949534043,1965.24999899
3.28449520935167,0.548824962461384,282.892788505499,1965.33333232
1.79086729740668,2.48475932708928,285.609657669807,1965.41666565
2.90501959391225,0.752680851306727,284.906776720089,1965.49999898
2.23524017867191,2.4858754786929,285.829893700718,1965.58333231
5.60197161800132,1.10625102602529,284.272309516144,1965.66666564
2.17430610465226,1.69868688221906,282.278001968146,1965.74999897
2.64543053060904,0.251358913787437,275.760889802366,1965.8333323
2.25257914282384,2.62450662741643,275.061757551047,1965.91666563
1.83693940215324,1.36902394710013,274.973663138683,1965.99999896
3.11110556783236,1.6839205893267,275.560334438047,1966.08333229
1.21669988448985,4.94722653241934,278.541486839448,1966.16666562
3.05165769074002,2.33838793897001,277.801118905746,1966.24999895
2.57855166888016,2.07146453654213,282.581646538424,1966.33333228
2.87430485741454,1.25858265881132,286.32378471472,1966.41666561
1.61351446408121,2.43317777229807,286.316287317923,1966.49999894
3.86064421817158,0.185636370389688,285.629338336399,1966.58333227
2.33630156972888,3.24748302470024,285.718369923363,1966.6666656
2.24118496638114,0.573000707865925,281.181507686587,1966.74999893
1.24939621689064,2.49537952160572,277.084180337034,1966.83333226
2.73311614932024,3.79916402750408,276.505006434467,1966.91666559
1.78739950457629,2.44737183681273,277.304416367946,1966.99999892
2.92681714884611,3.66475640244244,278.037286904851,1967.08333225
2.01429223547872,6.57787949056763,279.1590849006,1967.16666558
1.2662397820668,2.50023405005123,280.316495531135,1967.24999891
3.88739576286314,0.966556153218469,281.789734001742,1967.33333224
0.884782570724295,2.54481853725454,286.252559445148,1967.41666557
1.59468930300197,3.46859719252195,287.552420614826,1967.4999989
1.77204213632744,1.67185966246684,287.19254556857,1967.58333223
2.22186440632613,1.74936652190117,285.558113066827,1967.66666556
3.21018536298625,4.62100006017383,282.398897491497,1967.74999889
1.70912646640472,2.9284476791885,278.911670806299,1967.83333222
0.839205864953504,4.40930205418094,277.685846429992,1967.91666555
1.92462502086444,3.63848851415732,277.172274749399,1967.99999888
2.08463889003798,0.411040863709348,274.170504506805,1968.08333221
1.70318167869548,4.33349466763337,278.956655187081,1968.16666554
2.58945044634709,0.491354347397789,280.083139055828,1968.24999887
2.97734784437459,0.615448392464193,281.34832476532,1968.3333322
1.69178750225278,1.46473918716135,286.451240460268,1968.41666553
3.41775753383367,0.535005864458387,286.508408110845,1968.49999886
1.43418003485265,0.394452398124379,286.917016236281,1968.58333219
3.50940634435102,0.852541516343786,285.609657669807,1968.66666552
2.72370356878062,3.01646454736082,284.421320277484,1968.74999885
2.20502084114997,1.45297507102031,279.143152932406,1968.83333218
1.56199297060118,0.546701058270315,276.482514244076,1968.91666551
2.58251486068631,1.77479798978787,278.195669412187,1968.99999884
1.72250223875049,0.838009477714411,274.115211205428,1969.08333217
1.42278585840996,1.85760239820614,275.919272309702,1969.1666655
1.83892099805632,1.38239373088575,279.411184867899,1969.24999883
3.28647680525475,1.20182402525556,282.371719428108,1969.33333216
2.25257914282384,0.968609292394058,286.287234905334,1969.41666549
1.23007565683563,4.15469264000824,288.246866993146,1969.49999882
2.02766800782449,0.870929561346786,288.549574388825,1969.58333215
1.76262955578782,2.29949175766424,285.930171382878,1969.66666548
1.20084711726523,3.85892340004578,285.367866623104,1969.74999881
3.38357500450557,3.23211195451297,277.048567702248,1969.83333214
1.47827054369614,1.54400216344853,276.608095640426,1969.91666547
2.48343506553242,1.95638857516292,276.047665229851,1969.9999988
2.40615282531238,2.96143610714903,275.409449327507,1970.08333213
1.26277198923641,3.2308819861665,276.988588527873,1970.16666546
2.05441955251605,2.26261241167978,278.88449274291,1970.24999879
0.652440451088409,1.56597234568939,283.829025930523,1970.33333212
1.60608347944466,0.828568405135233,287.012608045443,1970.41666545
2.12476620707531,3.78617846404761,286.350025603509,1970.49999878
2.50820501432089,0.839566147944604,287.752038804545,1970.58333211
3.1492512889666,3.14657075461242,286.04919255703,1970.66666544
2.38782306320891,4.01770380133151,282.593829808219,1970.74999877
2.86291068097184,2.74599515277129,279.38213245531,1970.8333321
1.55654358186772,1.67105609873946,277.611809636622,1970.91666543
2.28329387932155,2.21028693474576,277.631490303214,1970.99999876
1.39355731883956,3.40667402317751,278.26314598336,1971.08333209
2.26496411721808,1.41096363872399,278.068213666638,1971.16666542
1.61054207022659,0.412690345088371,280.249018959962,1971.24999875
1.71655745104126,1.53092364483228,283.777481327543,1971.33333208
1.53177363307924,0.370521679761019,284.219827738565,1971.41666541
3.07444604362541,0.751375455376387,288.078175565214,1971.49999874
3.29588938579437,1.02516924968844,287.023854140638,1971.58333207
1.13694064939096,1.6185436060938,286.245999222951,1971.6666654
1.87508512328749,3.64186124049895,283.524444185645,1971.74999873
2.3100454240131,3.70627535516233,278.894801663506,1971.83333206
1.04826423272823,4.29605872942293,280.681993624988,1971.91666539
3.324622526389,2.0349286400074,277.127290368617,1971.99999872
2.39674024477276,1.87462374440302,277.24350001897,1972.08333205
1.38265854137263,0.97708448861772,278.526492045854,1972.16666538
2.43736296078586,1.88498257981185,280.847873529121,1972.24999871
3.01153037370269,0.831818249601943,283.011809679651,1972.33333204
2.714290988241,2.52562070291923,284.360403928509,1972.41666537
1.34649441614145,0.93962643079465,287.185985346373,1972.4999987
1.38265854137263,2.12568092997742,286.776440046338,1972.58333203
0.541471080516043,1.30214936086473,284.232011008361,1972.66666536
0.76489601858808,1.44846730845715,283.206741996373,1972.74999869
1.54663560235233,4.33077091146429,278.449643728685,1972.83333202
1.85972775503864,3.7215785066309,278.379355633713,1972.91666535
1.77749152506091,2.65496276062313,277.325971383737,1972.99999868
0.665816223434184,4.4295867826255,277.080431638636,1973.08333201
0.66928401626457,3.61231391460679,279.402750296502,1973.16666534
1.79879368101899,2.25194505705913,279.246242138365,1973.24999867
2.77324346635757,0.677470298547021,282.720348379168,1973.333332
1.13297745758481,3.40117849332161,286.892649696691,1973.41666533
2.54436913955207,0.855374277795198,287.857002359703,1973.49999866
1.99695327132679,2.33591475095854,287.547734741828,1973.58333199
1.02250348598821,1.73424856508563,285.582479606418,1973.66666532
1.89589188026981,1.10544755820207,281.584492764425,1973.74999865
1.72993322338703,4.30564645837615,278.290324046749,1973.83333198
2.14557296405763,3.84490040929606,277.563076557442,1973.91666531
3.40537255943943,5.09765507973859,278.891990139707,1973.99999864
1.96623853482908,2.50491943434955,278.38872737971,1974.08333197
1.93007440959791,1.25055069738326,277.842354588129,1974.1666653
0.65987143572495,2.00537407255481,279.849782580522,1974.24999863
1.84635198269286,0.718072652628885,283.441972820878,1974.33333196
1.48223373550229,1.19437555039913,285.544992622433,1974.41666529
2.36701630622659,3.74252768241069,286.537460523434,1974.49999862
2.10594104599607,2.56249806608334,287.121320298999,1974.58333195
3.60848613950492,2.56586497278937,283.769983930746,1974.66666528
2.09999625828684,2.67686033698265,280.296814864543,1974.74999861
2.96199047612574,3.05675141063839,278.83575966373,1974.83333194
1.99199928156909,6.59543281825673,279.915384802496,1974.91666527
3.79178376053962,5.43665432336587,278.568664902837,1974.9999986
1.45548219081074,1.33630081260339,277.249123066568,1975.08333193
1.14239003812443,0.971092268128138,277.235065447573,1975.16666526
1.74529059163589,2.033976935898,280.595773561822,1975.24999859
1.31231188681336,1.04715870512901,281.710074160774,1975.33333192
1.25682720152718,1.30660978982111,286.585256428014,1975.41666525
1.91124924851867,1.91458802562256,288.348081849906,1975.49999858
1.69921848688933,1.07222521064385,289.826943368111,1975.58333191
5.14967235312378,3.07027955893578,284.813059260127,1975.66666524
1.89985507207597,2.00998843716627,282.186158857383,1975.74999857
1.15972900227636,2.71808014356199,278.828262266933,1975.8333319
0.762914422685003,4.75293679546176,278.807644425741,1975.91666523
2.10197785418992,4.21383845826594,278.183486142392,1975.99999856
1.5600113746981,2.03359650611817,278.108512174422,1976.08333189
2.49086605016896,2.50696196943431,277.544333065449,1976.16666522
1.11018910469941,1.45647572241005,280.518925244653,1976.24999855
3.31867773867977,2.14174511634969,283.406360186092,1976.33333188
0.854563233202358,3.10335338725896,287.838258867711,1976.41666521
1.32370606325606,1.15128198830926,289.322743433514,1976.49999854
0.867939005548133,0.173697809723466,288.303097469124,1976.58333187
3.73084968651998,1.24707026553162,285.051101608431,1976.6666652
4.35901558779568,1.3828143281956,282.693170315779,1976.74999853
1.72448383465357,3.17562973386582,278.575225125035,1976.83333186
1.65958656882777,0.99877675481014,274.600667648033,1976.91666519
2.561708103704,0.967547241025994,274.950233773692,1976.99999852
3.88739576286314,1.35313261310766,276.674635036999,1977.08333185
2.32292579738311,2.26798874001345,279.593933914825,1977.16666518
2.45272032903471,3.79581986728743,279.55738410544,1977.24999851
1.75470317217551,0.474756936963603,282.312677428332,1977.33333184
2.15151775176686,0.690345650671856,284.908651069289,1977.41666517
0.722787105647674,1.16773972051388,287.800771883726,1977.4999985
2.13417878761493,0.890619708683915,287.050095029428,1977.58333183
1.33708183560183,2.84872978547258,284.764326180947,1977.66666516
3.43311490208252,2.8979341490351,284.138293548398,1977.74999849
2.12872939888147,4.42015107730034,277.89108766731,1977.83333182
1.75073998036935,1.59429486590495,278.620209505817,1977.91666515
2.69051183740406,2.60223667963491,275.506915485868,1977.99999848
2.5389197508186,0.778801255789014,274.244541300176,1978.08333181
2.41110681507007,3.85108054629704,278.98477042507,1978.16666514
1.94345018194368,1.89946134124268,278.731733283172,1978.24999847
1.02993447062475,0.727451254126206,283.965853422068,1978.3333318
2.13814197942109,1.66317244343678,285.981715985857,1978.41666513
2.62066058182057,1.88417137570284,286.615246015202,1978.49999846
1.79483048921284,1.70239464314326,287.186922520973,1978.58333179
2.27338589980616,4.55684014774555,285.766165827944,1978.66666512
0.883296373796987,3.85340672932971,284.243257103556,1978.74999845
